province,province_folder,kabupaten,year,tmax_annual,tmin_annual,tmean_annual,ppt_annual,ppt_std,credit_score
Sumatera Barat,sumatera_barat,KAB. SOLOK SELATAN,2025,28.57,19.35,23.96,731.5,93.1,611
Sumatera Barat,sumatera_barat,KAB. TANAH DATAR,2021,28.92,19.55,24.23,732.7,109.23,632
Sumatera Barat,sumatera_barat,KAB. TANAH DATAR,2022,28.78,19.34,24.06,964.3,79.31,628
Sumatera Barat,sumatera_barat,KAB. TANAH DATAR,2023,29.41,20.04,24.72,716.1,86.05,623
Sumatera Barat,sumatera_barat,KAB. TANAH DATAR,2024,29.32,20.11,24.72,856.7,102.77,585
Sumatera Barat,sumatera_barat,KAB. TANAH DATAR,2025,29.47,20.07,24.77,639.6,97.3,626
Sumatera Barat,sumatera_barat,KOTA BUKITTINGGI,2021,30.08,20.48,25.28,790.1,76.78,627
Sumatera Barat,sumatera_barat,KOTA BUKITTINGGI,2022,28.9,19.43,24.17,840.9,60.37,602
Sumatera Barat,sumatera_barat,KOTA BUKITTINGGI,2023,30.28,20.74,25.51,832.7,51.96,605
Sumatera Barat,sumatera_barat,KOTA BUKITTINGGI,2024,29.81,20.5,25.16,1028.8,130.51,596
Sumatera Barat,sumatera_barat,KOTA BUKITTINGGI,2025,29.05,19.73,24.39,735.6,77.13,632
Sumatera Barat,sumatera_barat,KOTA PADANG,2021,29.44,19.96,24.7,831.3,60.92,613
Sumatera Barat,sumatera_barat,KOTA PADANG,2022,28.98,19.5,24.24,661.2,59.28,626
Sumatera Barat,sumatera_barat,KOTA PADANG,2023,29.63,20.22,24.93,619.3,43.59,619
Sumatera Barat,sumatera_barat,KOTA PADANG,2024,29.01,19.86,24.43,961.3,113.43,609
Sumatera Barat,sumatera_barat,KOTA PADANG,2025,29.09,19.76,24.43,762.6,99.67,630
Sumatera Barat,sumatera_barat,KOTA PADANG PANJANG,2021,28.83,19.47,24.15,659.8,108.25,601
Sumatera Barat,sumatera_barat,KOTA PADANG PANJANG,2022,28.89,19.43,24.16,761.2,87.92,635
Sumatera Barat,sumatera_barat,KOTA PADANG PANJANG,2023,31.12,21.42,26.27,578.4,54.85,591
Sumatera Barat,sumatera_barat,KOTA PADANG PANJANG,2024,29.47,20.22,24.85,903.2,103.29,593
Sumatera Barat,sumatera_barat,KOTA PADANG PANJANG,2025,28.9,19.61,24.25,774.4,74.85,638
Sumatera Barat,sumatera_barat,KOTA PARIAMAN,2021,29.71,20.18,24.94,782.3,87.5,622
Sumatera Barat,sumatera_barat,KOTA PARIAMAN,2022,28.97,19.49,24.23,739.6,77.07,636
Sumatera Barat,sumatera_barat,KOTA PARIAMAN,2023,28.78,19.54,24.16,649.3,35.21,624
Sumatera Barat,sumatera_barat,KOTA PARIAMAN,2024,29.37,20.15,24.76,777.6,134.18,587
Sumatera Barat,sumatera_barat,KOTA PARIAMAN,2025,29.11,19.78,24.45,870.8,113.0,619
Sumatera Barat,sumatera_barat,KOTA PAYAKUMBUH,2021,28.59,19.29,23.94,690.9,119.57,612
Sumatera Barat,sumatera_barat,KOTA PAYAKUMBUH,2022,30.08,20.38,25.23,766.5,76.62,592
Sumatera Barat,sumatera_barat,KOTA PAYAKUMBUH,2023,29.04,19.75,24.4,712.6,37.35,646
Sumatera Barat,sumatera_barat,KOTA PAYAKUMBUH,2024,28.8,19.69,24.25,840.6,114.41,599
Sumatera Barat,sumatera_barat,KOTA PAYAKUMBUH,2025,28.89,19.6,24.25,772.3,80.85,650
Sumatera Barat,sumatera_barat,KOTA SAWAHLUNTO,2021,28.85,19.49,24.17,846.2,84.88,645
Sumatera Barat,sumatera_barat,KOTA SAWAHLUNTO,2022,29.2,19.68,24.44,839.3,79.97,628
Sumatera Barat,sumatera_barat,KOTA SAWAHLUNTO,2023,30.08,20.58,25.33,641.2,41.66,643
Sumatera Barat,sumatera_barat,KOTA SAWAHLUNTO,2024,29.17,19.99,24.58,912.0,128.56,600
Sumatera Barat,sumatera_barat,KOTA SAWAHLUNTO,2025,30.11,20.58,25.34,854.5,70.05,622
Sumatera Barat,sumatera_barat,KOTA SOLOK,2021,29.78,20.23,25.01,630.9,94.64,627
Sumatera Barat,sumatera_barat,KOTA SOLOK,2022,29.02,19.53,24.28,825.2,52.77,637
Sumatera Barat,sumatera_barat,KOTA SOLOK,2023,29.94,20.47,25.21,560.8,38.08,622
Sumatera Barat,sumatera_barat,KOTA SOLOK,2024,29.32,20.11,24.71,806.0,115.51,577
Sumatera Barat,sumatera_barat,KOTA SOLOK,2025,30.36,20.78,25.57,991.1,98.42,593
Sumatera Selatan,sumatera_selatan,KAB. BANYUASIN,2021,31.24,22.64,26.94,1499.6,77.56,603
Sumatera Selatan,sumatera_selatan,KAB. BANYUASIN,2022,30.36,21.86,26.11,1603.9,68.51,622
Sumatera Selatan,sumatera_selatan,KAB. BANYUASIN,2023,31.15,22.23,26.69,1233.3,108.45,587
Sumatera Selatan,sumatera_selatan,KAB. BANYUASIN,2024,31.94,23.13,27.53,1385.4,118.79,555
Sumatera Selatan,sumatera_selatan,KAB. BANYUASIN,2025,31.8,23.02,27.41,1612.7,115.35,537
Sumatera Selatan,sumatera_selatan,KAB. EMPAT LAWANG,2021,30.69,22.2,26.45,1506.7,85.11,588
Sumatera Selatan,sumatera_selatan,KAB. EMPAT LAWANG,2022,31.31,22.62,26.97,1432.2,40.72,601
Sumatera Selatan,sumatera_selatan,KAB. EMPAT LAWANG,2023,32.1,22.98,27.54,1217.3,99.25,565
Sumatera Selatan,sumatera_selatan,KAB. EMPAT LAWANG,2024,30.9,22.3,26.6,1426.3,98.53,596
Sumatera Selatan,sumatera_selatan,KAB. EMPAT LAWANG,2025,31.89,23.1,27.49,1517.8,94.25,604
Sumatera Selatan,sumatera_selatan,KAB. LAHAT,2021,30.97,22.42,26.7,1558.0,84.26,594
Sumatera Selatan,sumatera_selatan,KAB. LAHAT,2022,31.07,22.43,26.75,1537.9,55.98,599
Sumatera Selatan,sumatera_selatan,KAB. LAHAT,2023,31.83,22.77,27.3,1197.3,109.25,565
Sumatera Selatan,sumatera_selatan,KAB. LAHAT,2024,31.73,22.96,27.34,1533.5,92.9,579
Sumatera Selatan,sumatera_selatan,KAB. LAHAT,2025,31.2,22.55,26.87,1500.9,105.73,567
Sumatera Selatan,sumatera_selatan,KAB. MUARA ENIM,2021,31.07,22.5,26.78,1609.7,90.38,590
Sumatera Selatan,sumatera_selatan,KAB. MUARA ENIM,2022,31.2,22.54,26.87,1703.8,64.82,604
Sumatera Selatan,sumatera_selatan,KAB. MUARA ENIM,2023,31.46,22.47,26.96,1309.3,120.3,573
Sumatera Selatan,sumatera_selatan,KAB. MUARA ENIM,2024,31.37,22.67,27.02,1503.0,119.03,578
Sumatera Selatan,sumatera_selatan,KAB. MUARA ENIM,2025,30.42,21.92,26.17,1622.9,95.94,601
Sumatera Selatan,sumatera_selatan,KAB. MUSI BANYUASIN,2021,31.7,23.01,27.36,1351.0,61.72,565
Sumatera Selatan,sumatera_selatan,KAB. MUSI BANYUASIN,2022,30.55,22.01,26.28,1679.3,66.44,615
Sumatera Selatan,sumatera_selatan,KAB. MUSI BANYUASIN,2023,31.6,22.58,27.09,1149.3,91.97,570
Sumatera Selatan,sumatera_selatan,KAB. MUSI BANYUASIN,2024,31.69,22.93,27.31,1361.5,111.58,554
Sumatera Selatan,sumatera_selatan,KAB. MUSI BANYUASIN,2025,31.1,22.46,26.78,1441.0,119.2,559
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS,2021,31.29,22.68,26.99,1355.3,56.09,606
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS,2022,29.39,21.09,25.24,1525.7,71.95,616
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS,2023,31.24,22.29,26.76,1276.3,86.49,562
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS,2024,31.93,23.12,27.52,1426.2,119.74,570
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS,2025,30.8,22.22,26.51,1417.9,77.82,576
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS UTARA,2021,31.16,22.58,26.87,1513.0,85.83,591
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS UTARA,2022,30.69,22.13,26.41,1599.8,34.56,621
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS UTARA,2023,31.31,22.35,26.83,1237.3,138.62,577
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS UTARA,2024,31.87,23.07,27.47,1593.5,128.52,587
Sumatera Selatan,sumatera_selatan,KAB. MUSI RAWAS UTARA,2025,30.49,21.98,26.23,1529.0,98.66,572
Sumatera Selatan,sumatera_selatan,KAB. OGAN ILIR,2021,30.21,21.81,26.01,1450.3,66.99,609
Sumatera Selatan,sumatera_selatan,KAB. OGAN ILIR,2022,31.33,22.64,26.99,1421.9,78.54,585
Sumatera Selatan,sumatera_selatan,KAB. OGAN ILIR,2023,30.97,22.08,26.53,1129.7,127.02,580
Sumatera Selatan,sumatera_selatan,KAB. OGAN ILIR,2024,31.89,23.09,27.49,1571.0,131.57,562
Sumatera Selatan,sumatera_selatan,KAB. OGAN ILIR,2025,31.87,23.08,27.48,1564.3,92.77,570
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ILIR,2021,30.85,22.33,26.59,1580.5,58.38,598
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ILIR,2022,30.2,21.74,25.97,1563.6,28.88,610
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ILIR,2023,31.51,22.51,27.01,1088.6,110.12,588
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ILIR,2024,31.96,23.14,27.55,1432.5,144.72,559
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ILIR,2025,30.11,21.68,25.9,1614.9,105.24,609
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU,2021,29.82,21.5,25.66,1697.9,69.12,610
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU,2022,30.09,21.65,25.87,1475.8,57.15,606
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU,2023,31.38,22.41,26.89,1247.7,104.86,561
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU,2024,31.84,23.05,27.45,1439.6,90.54,582
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU,2025,30.77,22.2,26.49,1330.2,100.42,572
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU SELATAN,2021,30.19,21.8,25.99,1494.1,89.79,628
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU SELATAN,2022,30.05,21.62,25.84,1673.2,53.95,598
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU SELATAN,2023,32.32,23.16,27.74,1210.3,96.72,572
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU SELATAN,2024,31.87,23.07,27.47,1435.8,106.94,593
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU SELATAN,2025,30.61,22.07,26.34,1516.1,115.25,593
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU TIMUR,2021,29.71,21.42,25.56,1482.9,79.45,615
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU TIMUR,2022,30.63,22.08,26.35,1693.1,59.34,593
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU TIMUR,2023,31.35,22.38,26.87,1286.9,110.81,555
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU TIMUR,2024,31.33,22.64,26.99,1511.9,109.77,588
Sumatera Selatan,sumatera_selatan,KAB. OGAN KOMERING ULU TIMUR,2025,30.54,22.02,26.28,1477.4,115.41,608
Sumatera Selatan,sumatera_selatan,KAB. PENUKAL ABAB LEMATANG ILIR,2021,29.07,20.9,24.99,1512.7,70.59,618
Sumatera Selatan,sumatera_selatan,KAB. PENUKAL ABAB LEMATANG ILIR,2022,29.69,21.33,25.51,1613.1,67.59,600
Sumatera Selatan,sumatera_selatan,KAB. PENUKAL ABAB LEMATANG ILIR,2023,31.74,22.69,27.22,1027.3,129.82,525
Sumatera Selatan,sumatera_selatan,KAB. PENUKAL ABAB LEMATANG ILIR,2024,31.16,22.5,26.83,1525.6,130.68,555
Sumatera Selatan,sumatera_selatan,KAB. PENUKAL ABAB LEMATANG ILIR,2025,30.41,21.91,26.16,1572.5,89.33,596
Sumatera Selatan,sumatera_selatan,KOTA LUBUK LINGGAU,2021,29.64,21.36,25.5,1574.5,58.45,646
Sumatera Selatan,sumatera_selatan,KOTA LUBUK LINGGAU,2022,30.1,21.66,25.88,1556.1,64.54,623
Sumatera Selatan,sumatera_selatan,KOTA LUBUK LINGGAU,2023,31.41,22.44,26.92,1283.3,89.23,588
Sumatera Selatan,sumatera_selatan,KOTA LUBUK LINGGAU,2024,31.16,22.5,26.83,1461.4,148.03,556
Sumatera Selatan,sumatera_selatan,KOTA LUBUK LINGGAU,2025,30.79,22.21,26.5,1606.4,95.7,581
Sumatera Selatan,sumatera_selatan,KOTA PAGAR ALAM,2021,30.44,22.0,26.22,1461.3,67.55,628
Sumatera Selatan,sumatera_selatan,KOTA PAGAR ALAM,2022,30.83,22.24,26.54,1698.3,65.85,605
Sumatera Selatan,sumatera_selatan,KOTA PAGAR ALAM,2023,32.04,22.93,27.48,1162.3,103.1,537
Sumatera Selatan,sumatera_selatan,KOTA PAGAR ALAM,2024,31.17,22.51,26.84,1495.8,114.18,566
Sumatera Selatan,sumatera_selatan,KOTA PAGAR ALAM,2025,31.21,22.55,26.88,1445.1,95.76,571
Sumatera Selatan,sumatera_selatan,KOTA PALEMBANG,2021,31.02,22.46,26.74,1315.8,101.9,576
Sumatera Selatan,sumatera_selatan,KOTA PALEMBANG,2022,30.39,21.89,26.14,1426.3,62.82,618
Sumatera Selatan,sumatera_selatan,KOTA PALEMBANG,2023,31.46,22.47,26.97,1232.9,124.19,567
Sumatera Selatan,sumatera_selatan,KOTA PALEMBANG,2024,31.9,23.1,27.5,1494.5,126.31,560
Sumatera Selatan,sumatera_selatan,KOTA PALEMBANG,2025,30.79,22.22,26.51,1661.7,72.93,619
Sumatera Selatan,sumatera_selatan,KOTA PRABUMULIH,2021,30.75,22.24,26.5,1486.3,82.27,586
Sumatera Selatan,sumatera_selatan,KOTA PRABUMULIH,2022,30.11,21.66,25.88,1448.8,62.8,641
Sumatera Selatan,sumatera_selatan,KOTA PRABUMULIH,2023,31.58,22.57,27.08,1358.6,90.27,571
Sumatera Selatan,sumatera_selatan,KOTA PRABUMULIH,2024,32.1,23.26,27.68,1660.0,113.89,565
Sumatera Selatan,sumatera_selatan,KOTA PRABUMULIH,2025,30.2,21.74,25.97,1487.1,95.33,594
Sumatera Utara,sumatera_utara,KAB. ASAHAN,2021,30.08,20.83,25.46,1023.7,90.28,604
Sumatera Utara,sumatera_utara,KAB. ASAHAN,2022,29.11,20.08,24.59,1043.8,92.74,622
Sumatera Utara,sumatera_utara,KAB. ASAHAN,2023,28.71,19.95,24.33,1167.8,109.48,620
Sumatera Utara,sumatera_utara,KAB. ASAHAN,2024,30.23,21.26,25.75,1289.4,89.55,589
Sumatera Utara,sumatera_utara,KAB. ASAHAN,2025,29.92,20.65,25.28,1167.3,120.25,575
Sumatera Utara,sumatera_utara,KAB. BATU BARA,2021,29.28,20.19,24.74,1206.0,70.63,659
Sumatera Utara,sumatera_utara,KAB. BATU BARA,2022,30.03,20.82,25.42,1132.7,95.43,593
Sumatera Utara,sumatera_utara,KAB. BATU BARA,2023,29.72,20.76,25.24,1206.4,48.72,635
Sumatera Utara,sumatera_utara,KAB. BATU BARA,2024,29.74,20.87,25.31,1434.1,83.75,586
Sumatera Utara,sumatera_utara,KAB. BATU BARA,2025,29.51,20.33,24.92,1103.0,120.8,593
Sumatera Utara,sumatera_utara,KAB. DAIRI,2021,29.49,20.36,24.92,1061.6,67.18,618
Sumatera Utara,sumatera_utara,KAB. DAIRI,2022,28.71,19.76,24.23,1065.3,81.18,633
Sumatera Utara,sumatera_utara,KAB. DAIRI,2023,29.48,20.57,25.02,1268.7,77.22,575
Sumatera Utara,sumatera_utara,KAB. DAIRI,2024,30.6,21.56,26.08,1524.7,89.16,598
Sumatera Utara,sumatera_utara,KAB. DAIRI,2025,30.26,20.93,25.6,1107.7,147.1,558
Sumatera Utara,sumatera_utara,KAB. DELI SERDANG,2021,30.79,21.4,26.1,1071.9,72.75,604
Sumatera Utara,sumatera_utara,KAB. DELI SERDANG,2022,30.35,21.07,25.71,1171.2,66.29,593
Sumatera Utara,sumatera_utara,KAB. DELI SERDANG,2023,30.29,21.21,25.75,1190.4,65.46,597
Sumatera Utara,sumatera_utara,KAB. DELI SERDANG,2024,29.82,20.93,25.38,1241.7,93.95,600
Sumatera Utara,sumatera_utara,KAB. DELI SERDANG,2025,30.39,21.03,25.71,1136.4,131.86,564
Sumatera Utara,sumatera_utara,KAB. HUMBANG HASUNDUTAN,2021,29.45,20.33,24.89,986.6,65.94,614
Sumatera Utara,sumatera_utara,KAB. HUMBANG HASUNDUTAN,2022,29.62,20.49,25.06,1244.6,64.51,602
Sumatera Utara,sumatera_utara,KAB. HUMBANG HASUNDUTAN,2023,30.54,21.41,25.97,1341.5,62.13,580
Sumatera Utara,sumatera_utara,KAB. HUMBANG HASUNDUTAN,2024,30.87,21.77,26.32,1294.6,106.54,599
Sumatera Utara,sumatera_utara,KAB. HUMBANG HASUNDUTAN,2025,30.46,21.09,25.78,1223.6,110.08,569
Sumatera Utara,sumatera_utara,KAB. KARO,2021,28.32,19.43,23.87,1019.6,57.56,638
Sumatera Utara,sumatera_utara,KAB. KARO,2022,29.18,20.14,24.66,1192.7,69.85,635
Sumatera Utara,sumatera_utara,KAB. KARO,2023,29.44,20.53,24.99,1099.5,51.98,618
Sumatera Utara,sumatera_utara,KAB. KARO,2024,30.8,21.72,26.26,1326.2,82.68,583
Sumatera Utara,sumatera_utara,KAB. KARO,2025,29.71,20.48,25.1,1181.6,117.16,599
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU,2021,28.28,19.39,23.83,1152.7,88.5,645
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU,2022,29.14,20.11,24.62,1105.2,69.38,607
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU,2023,29.47,20.56,25.02,1202.1,33.52,633
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU,2024,29.68,20.82,25.25,1502.2,76.48,588
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU,2025,30.56,21.16,25.86,1182.9,83.17,592
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU SELATAN,2021,30.12,20.86,25.49,1061.6,60.12,615
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU SELATAN,2022,29.79,20.62,25.21,1220.9,86.75,595
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU SELATAN,2023,30.44,21.33,25.89,1216.8,42.08,611
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU SELATAN,2024,30.0,21.08,25.54,1614.5,101.27,577
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU SELATAN,2025,31.13,21.62,26.37,1266.1,113.94,578
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU UTARA,2021,29.95,20.73,25.34,1068.0,40.88,641
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU UTARA,2022,29.68,20.53,25.1,1279.8,67.14,601
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU UTARA,2023,30.06,21.03,25.54,1252.3,49.07,611
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU UTARA,2024,30.01,21.09,25.55,1297.7,78.07,616
Sumatera Utara,sumatera_utara,KAB. LABUHANBATU UTARA,2025,29.3,20.15,24.72,1082.5,131.6,614
Sumatera Utara,sumatera_utara,KAB. LANGKAT,2021,29.34,20.24,24.79,1081.1,59.41,603
Sumatera Utara,sumatera_utara,KAB. LANGKAT,2022,30.26,21.0,25.63,1287.9,89.1,598
Sumatera Utara,sumatera_utara,KAB. LANGKAT,2023,30.0,20.98,25.49,1165.7,44.84,627
Sumatera Utara,sumatera_utara,KAB. LANGKAT,2024,31.21,22.05,26.63,1318.3,100.36,580
Sumatera Utara,sumatera_utara,KAB. LANGKAT,2025,30.47,21.09,25.78,1110.1,125.88,544
Sumatera Utara,sumatera_utara,KAB. MANDAILING NATAL,2021,30.18,20.91,25.55,1209.2,59.91,621
Sumatera Utara,sumatera_utara,KAB. MANDAILING NATAL,2022,29.02,20.01,24.52,1142.5,79.27,645
Sumatera Utara,sumatera_utara,KAB. MANDAILING NATAL,2023,29.88,20.88,25.38,1152.7,34.08,631
Sumatera Utara,sumatera_utara,KAB. MANDAILING NATAL,2024,30.48,21.46,25.97,1536.9,97.37,578
Sumatera Utara,sumatera_utara,KAB. MANDAILING NATAL,2025,30.25,20.91,25.58,1200.3,116.27,581
Sumatera Utara,sumatera_utara,KAB. NIAS,2021,30.27,20.98,25.62,1102.6,62.26,638
Sumatera Utara,sumatera_utara,KAB. NIAS,2022,29.27,20.21,24.74,1163.1,80.85,631
Sumatera Utara,sumatera_utara,KAB. NIAS,2023,29.69,20.74,25.21,1209.3,69.3,626
Sumatera Utara,sumatera_utara,KAB. NIAS,2024,30.66,21.6,26.13,1481.7,91.58,599
Sumatera Utara,sumatera_utara,KAB. NIAS,2025,29.29,20.14,24.72,1126.9,110.97,595
Sumatera Utara,sumatera_utara,KAB. NIAS BARAT,2021,28.88,19.87,24.38,1182.1,69.09,625
Sumatera Utara,sumatera_utara,KAB. NIAS BARAT,2022,29.86,20.68,25.27,1292.2,66.68,614
Sumatera Utara,sumatera_utara,KAB. NIAS BARAT,2023,30.14,21.09,25.61,1175.4,59.95,622
Sumatera Utara,sumatera_utara,KAB. NIAS BARAT,2024,29.85,20.96,25.41,1512.3,84.77,630
Sumatera Utara,sumatera_utara,KAB. NIAS BARAT,2025,30.29,20.95,25.62,1004.5,128.01,600
Sumatera Utara,sumatera_utara,KAB. NIAS SELATAN,2021,30.33,21.03,25.68,1078.8,63.55,589
Sumatera Utara,sumatera_utara,KAB. NIAS SELATAN,2022,29.87,20.69,25.28,1366.1,49.69,626
Sumatera Utara,sumatera_utara,KAB. NIAS SELATAN,2023,30.24,21.17,25.71,1111.2,62.42,623
Sumatera Utara,sumatera_utara,KAB. NIAS SELATAN,2024,30.12,21.17,25.64,1344.8,90.25,611
Sumatera Utara,sumatera_utara,KAB. NIAS SELATAN,2025,29.37,20.21,24.79,1236.8,83.4,606
Sumatera Utara,sumatera_utara,KAB. NIAS UTARA,2021,30.07,20.82,25.45,1044.8,49.39,663
Sumatera Utara,sumatera_utara,KAB. NIAS UTARA,2022,29.77,20.61,25.19,1058.4,76.73,593
Sumatera Utara,sumatera_utara,KAB. NIAS UTARA,2023,29.14,20.29,24.72,1221.1,48.85,617
Sumatera Utara,sumatera_utara,KAB. NIAS UTARA,2024,30.01,21.09,25.55,1402.6,78.82,611
Sumatera Utara,sumatera_utara,KAB. NIAS UTARA,2025,29.91,20.64,25.28,1033.4,119.77,624
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS,2021,30.68,21.31,26.0,1294.3,68.32,590
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS,2022,30.06,20.84,25.45,1040.5,98.68,595
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS,2023,30.24,21.17,25.71,1145.5,81.27,620
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS,2024,30.11,21.17,25.64,1342.4,97.54,598
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS,2025,29.41,20.24,24.83,1236.2,94.47,605
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS UTARA,2021,29.28,20.19,24.73,998.2,78.34,627
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS UTARA,2022,29.36,20.28,24.82,1075.1,67.05,626
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS UTARA,2023,29.84,20.85,25.34,1089.7,45.44,640
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS UTARA,2024,31.3,22.11,26.7,1310.2,85.56,606
Sumatera Utara,sumatera_utara,KAB. PADANG LAWAS UTARA,2025,29.76,20.52,25.14,1120.8,119.63,599
Sumatera Utara,sumatera_utara,KAB. PAKPAK BHARAT,2021,30.27,20.99,25.63,1046.5,48.4,622
Sumatera Utara,sumatera_utara,KAB. PAKPAK BHARAT,2022,30.3,21.04,25.67,1175.3,102.09,597
Sumatera Utara,sumatera_utara,KAB. PAKPAK BHARAT,2023,28.73,19.96,24.35,1199.8,91.49,628
Sumatera Utara,sumatera_utara,KAB. PAKPAK BHARAT,2024,30.06,21.13,25.6,1361.1,94.84,601
Sumatera Utara,sumatera_utara,KAB. PAKPAK BHARAT,2025,29.66,20.44,25.05,1129.5,105.24,602
Sumatera Utara,sumatera_utara,KAB. SAMOSIR,2021,29.49,20.36,24.92,1169.3,73.87,635
Sumatera Utara,sumatera_utara,KAB. SAMOSIR,2022,29.79,20.63,25.21,1247.7,72.17,637
Sumatera Utara,sumatera_utara,KAB. SAMOSIR,2023,29.46,20.55,25.01,1136.0,62.74,600
Sumatera Utara,sumatera_utara,KAB. SAMOSIR,2024,29.71,20.84,25.28,1339.1,82.67,611
Sumatera Utara,sumatera_utara,KAB. SAMOSIR,2025,31.0,21.52,26.26,932.6,107.62,571
Sumatera Utara,sumatera_utara,KAB. SERDANG BEDAGAI,2021,30.66,21.3,25.98,1080.7,78.25,594
Sumatera Utara,sumatera_utara,KAB. SERDANG BEDAGAI,2022,29.72,20.57,25.14,1129.6,42.51,634
Sumatera Utara,sumatera_utara,KAB. SERDANG BEDAGAI,2023,29.95,20.94,25.45,1122.1,50.71,631
Sumatera Utara,sumatera_utara,KAB. SERDANG BEDAGAI,2024,29.99,21.07,25.53,1518.7,126.48,586
Sumatera Utara,sumatera_utara,KAB. SERDANG BEDAGAI,2025,30.05,20.75,25.4,1117.3,92.65,573
Sumatera Utara,sumatera_utara,KAB. SIMALUNGUN,2021,30.04,20.8,25.42,1213.6,63.24,600
Sumatera Utara,sumatera_utara,KAB. SIMALUNGUN,2022,28.48,19.58,24.03,1236.6,90.92,638
Sumatera Utara,sumatera_utara,KAB. SIMALUNGUN,2023,29.06,20.23,24.64,1198.3,69.48,584
Sumatera Utara,sumatera_utara,KAB. SIMALUNGUN,2024,30.2,21.24,25.72,1315.8,105.65,612
Sumatera Utara,sumatera_utara,KAB. SIMALUNGUN,2025,29.74,20.51,25.12,1035.7,79.57,619
Sumatera Utara,sumatera_utara,KAB. TAPANULI SELATAN,2021,30.43,21.11,25.77,1120.3,68.27,626
Sumatera Utara,sumatera_utara,KAB. TAPANULI SELATAN,2022,29.45,20.35,24.9,1140.6,60.0,621
Sumatera Utara,sumatera_utara,KAB. TAPANULI SELATAN,2023,29.64,20.69,25.16,1014.6,51.67,594
Sumatera Utara,sumatera_utara,KAB. TAPANULI SELATAN,2024,30.08,21.14,25.61,1427.9,89.81,609
Sumatera Utara,sumatera_utara,KAB. TAPANULI SELATAN,2025,30.34,20.99,25.66,1262.4,126.18,602
Sumatera Utara,sumatera_utara,KAB. TAPANULI TENGAH,2021,30.04,20.8,25.42,1071.9,52.24,633
Sumatera Utara,sumatera_utara,KAB. TAPANULI TENGAH,2022,30.04,20.82,25.43,1317.3,81.27,597
Sumatera Utara,sumatera_utara,KAB. TAPANULI TENGAH,2023,30.81,21.63,26.22,1062.1,45.4,612
Sumatera Utara,sumatera_utara,KAB. TAPANULI TENGAH,2024,30.67,21.61,26.14,1400.2,110.11,577
